symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
btcusd,2020-03-17 00:00:00+00:00,5322.06013862,5522.9865644739,4978.5961800185,5116.4597197526,343060.0967033551,5322.06013862,5522.9865644739,4978.5961800185,5116.4597197526,343060.0967033551,0.0,1.0
btcusd,2020-03-18 00:00:00+00:00,5391.8384053663,5439.7525885175,5010.4221784705,5318.2955017159,265145.9908163444,5391.8384053663,5439.7525885175,5010.4221784705,5318.2955017159,265145.9908163444,0.0,1.0
btcusd,2020-03-19 00:00:00+00:00,6169.0011370549,6410.7400530555,5256.0587857313,5400.5205185259,302414.4166915118,6169.0011370549,6410.7400530555,5256.0587857313,5400.5205185259,302414.4166915118,0.0,1.0
btcusd,2020-03-20 00:00:00+00:00,6207.3556086549,6920.4800078844,5665.4587679885,6167.9878276808,323252.5743210186,6207.3556086549,6920.4800078844,5665.4587679885,6167.9878276808,323252.5743210186,0.0,1.0
btcusd,2020-03-21 00:00:00+00:00,6190.2871645457,6461.9076313207,5860.59956284,6205.899588842,174898.4869237566,6190.2871645457,6461.9076313207,5860.59956284,6205.899588842,174898.4869237566,0.0,1.0
btcusd,2020-03-22 00:00:00+00:00,5817.5523700774,6410.331084801,5736.7952396322,6190.3812367318,173726.2577931836,5817.5523700774,6410.331084801,5736.7952396322,6190.3812367318,173726.2577931836,0.0,1.0
btcusd,2020-03-23 00:00:00+00:00,6474.8496328552,6615.8954816498,5685.4478026487,5816.2977791784,242422.7055455155,6474.8496328552,6615.8954816498,5685.4478026487,5816.2977791784,242422.7055455155,0.0,1.0
btcusd,2020-03-24 00:00:00+00:00,6751.2902057769,6841.250919542,6380.5754317306,6473.8075473527,221824.5887931296,6751.2902057769,6841.250919542,6380.5754317306,6473.8075473527,221824.5887931296,0.0,1.0
btcusd,2020-03-25 00:00:00+00:00,6680.9884415431,6963.7555026548,6450.7032969152,6750.3546718546,187084.825463028,6680.9884415431,6963.7555026548,6450.7032969152,6750.3546718546,187084.825463028,0.0,1.0
btcusd,2020-03-26 00:00:00+00:00,6741.3259669459,6783.3133475316,6510.5185633415,6680.7067622193,113033.2309711915,6741.3259669459,6783.3133475316,6510.5185633415,6680.7067622193,113033.2309711915,0.0,1.0
btcusd,2020-03-27 00:00:00+00:00,6362.5594769539,6851.3014423498,6259.010097678,6742.8741686886,118561.12229609,6362.5594769539,6851.3014423498,6259.010097678,6742.8741686886,118561.12229609,0.0,1.0
btcusd,2020-03-28 00:00:00+00:00,6240.9344495429,6363.2296389619,6027.744993701,6362.6020473187,132111.5857025,6240.9344495429,6363.2296389619,6027.744993701,6362.6020473187,132111.5857025,0.0,1.0
btcusd,2020-03-29 00:00:00+00:00,5881.9491474194,6271.3476166545,5870.2097123913,6241.0901065592,94687.07861849,5881.9491474194,6271.3476166545,5870.2097123913,6241.0901065592,94687.07861849,0.0,1.0
btcusd,2020-03-30 00:00:00+00:00,6397.3653877698,6607.2419188618,5858.8343150231,5881.2015550004,160362.40671282,6397.3653877698,6607.2419188618,5858.8343150231,5881.2015550004,160362.40671282,0.0,1.0
btcusd,2020-03-31 00:00:00+00:00,6413.0222715429,6524.6042749177,6324.1684211062,6396.9316858283,92999.79091762,6413.0222715429,6524.6042749177,6324.1684211062,6396.9316858283,92999.79091762,0.0,1.0
btcusd,2020-04-01 00:00:00+00:00,6649.1374828259,6693.4464416819,6153.4736651883,6415.3477045087,131824.06794992,6649.1374828259,6693.4464416819,6153.4736651883,6415.3477045087,131824.06794992,0.0,1.0
btcusd,2020-04-02 00:00:00+00:00,6797.3997326233,7220.6808082081,6556.8310432137,6650.4083650055,205644.28297441,6797.3997326233,7220.6808082081,6556.8310432137,6650.4083650055,205644.28297441,0.0,1.0
btcusd,2020-04-03 00:00:00+00:00,6735.3784783336,7048.1102528329,6604.2934243647,6796.4893602266,134505.56252812,6735.3784783336,7048.1102528329,6604.2934243647,6796.4893602266,134505.56252812,0.0,1.0
btcusd,2020-04-04 00:00:00+00:00,6861.0525630718,6997.0088009504,6651.1922217367,6734.7270035984,94313.9042282,6861.0525630718,6997.0088009504,6651.1922217367,6734.7270035984,94313.9042282,0.0,1.0
btcusd,2020-04-05 00:00:00+00:00,6774.2280320635,6901.6520081947,6678.9896887482,6861.9556679567,66990.85169183,6774.2280320635,6901.6520081947,6678.9896887482,6861.9556679567,66990.85169183,0.0,1.0
btcusd,2020-04-06 00:00:00+00:00,7332.9799043221,7359.1262684094,6767.4333343799,6774.5189041334,165953.45414534,7332.9799043221,7359.1262684094,6767.4333343799,6774.5189041334,165953.45414534,0.0,1.0
btcusd,2020-04-07 00:00:00+00:00,7198.306225914,7460.693442712,7077.2258740631,7332.8087372542,144723.26591975,7198.306225914,7460.693442712,7077.2258740631,7332.8087372542,144723.26591975,0.0,1.0
btcusd,2020-04-08 00:00:00+00:00,7363.0223562589,7421.6368708685,7149.5643466459,7198.1242337964,104147.6380676,7363.0223562589,7421.6368708685,7149.5643466459,7198.1242337964,104147.6380676,0.0,1.0
btcusd,2020-04-09 00:00:00+00:00,7285.6709859441,7372.7773506865,7114.6322000233,7362.1467816711,80133.99245904,7285.6709859441,7372.7773506865,7114.6322000233,7362.1467816711,80133.99245904,0.0,1.0
btcusd,2020-04-10 00:00:00+00:00,6862.6833987052,7298.3114953095,6743.2721735113,7286.1025432626,145314.21752455,6862.6833987052,7298.3114953095,6743.2721735113,7286.1025432626,145314.21752455,0.0,1.0
btcusd,2020-04-11 00:00:00+00:00,6879.2501861054,6946.6719569372,6763.1947719153,6861.8675866756,59825.97936974,6879.2501861054,6946.6719569372,6763.1947719153,6861.8675866756,59825.97936974,0.0,1.0
btcusd,2020-04-12 00:00:00+00:00,6905.7069815634,7182.8442482466,6782.656691666,6879.3925440262,98828.69511074,6905.7069815634,7182.8442482466,6782.656691666,6879.3925440262,98828.69511074,0.0,1.0
btcusd,2020-04-13 00:00:00+00:00,6843.1419948921,6905.7411898903,6570.255718766,6905.70215037,135962.62791816,6843.1419948921,6905.7411898903,6570.255718766,6905.70215037,135962.62791816,0.0,1.0
btcusd,2020-04-14 00:00:00+00:00,6870.2458954633,6981.2580290695,6756.6825727584,6842.0009070591,89051.77342489,6870.2458954633,6981.2580290695,6756.6825727584,6842.0009070591,89051.77342489,0.0,1.0
btcusd,2020-04-15 00:00:00+00:00,6622.6488233867,6934.8239669514,6606.1395029231,6870.44103164,85665.79202671,6622.6488233867,6934.8239669514,6606.1395029231,6870.44103164,85665.79202671,0.0,1.0
btcusd,2020-04-16 00:00:00+00:00,7105.0958895169,7196.9392971985,6469.5654979205,6622.9218771407,176391.28648296,7105.0958895169,7196.9392971985,6469.5654979205,6622.9218771407,176391.28648296,0.0,1.0
btcusd,2020-04-17 00:00:00+00:00,7030.584810462,7150.996359758,6980.2332736733,7105.3128529357,75009.43239518,7030.584810462,7150.996359758,6980.2332736733,7105.3128529357,75009.43239518,0.0,1.0
btcusd,2020-04-18 00:00:00+00:00,7252.5515421856,7297.0463596067,7016.6332001894,7029.9884756778,68591.97218795,7252.5515421856,7297.0463596067,7016.6332001894,7029.9884756778,68591.97218795,0.0,1.0
btcusd,2020-04-19 00:00:00+00:00,7123.1830940678,7264.7174804965,7060.3866929401,7244.0824919345,66168.8966329796,7123.1830940678,7264.7174804965,7060.3866929401,7244.0824919345,66168.8966329796,0.0,1.0
btcusd,2020-04-20 00:00:00+00:00,6854.4540053392,7222.4231515193,6778.8052931268,7123.499752908,138599.6444969698,6854.4540053392,7222.4231515193,6778.8052931268,7123.499752908,138599.6444969698,0.0,1.0
btcusd,2020-04-21 00:00:00+00:00,6844.7642514675,6945.482567354,6765.1692429316,6831.3216157504,86259.9023072964,6844.7642514675,6945.482567354,6765.1692429316,6831.3216157504,86259.9023072964,0.0,1.0
btcusd,2020-04-22 00:00:00+00:00,7127.8540113426,7158.939432569,6820.19038936,6844.3278082301,83597.5088986214,7127.8540113426,7158.939432569,6820.19038936,6844.3278082301,83597.5088986214,0.0,1.0
btcusd,2020-04-23 00:00:00+00:00,7487.6813497952,7752.7190171653,7024.2746398309,7128.1879722195,150469.2285523064,7487.6813497952,7752.7190171653,7024.2746398309,7128.1879722195,150469.2285523064,0.0,1.0
btcusd,2020-04-24 00:00:00+00:00,7506.9603889613,7614.9686714652,7388.1303043244,7487.4971820313,85733.61083543,7506.9603889613,7614.9686714652,7388.1303043244,7487.4971820313,85733.61083543,0.0,1.0
btcusd,2020-04-25 00:00:00+00:00,7540.0434953657,7707.1642851561,7433.9403303511,7506.6300196161,59329.12389903,7540.0434953657,7707.1642851561,7433.9403303511,7506.6300196161,59329.12389903,0.0,1.0
btcusd,2020-04-26 00:00:00+00:00,7695.7267339949,7702.2191388298,7479.8375627621,7540.4041287987,68058.08771212,7695.7267339949,7702.2191388298,7479.8375627621,7540.4041287987,68058.08771212,0.0,1.0
btcusd,2020-04-27 00:00:00+00:00,7777.6033234884,7794.4598646796,7611.9579877741,7695.8971109829,91087.12377009,7777.6033234884,7794.4598646796,7611.9579877741,7695.8971109829,91087.12377009,0.0,1.0
btcusd,2020-04-28 00:00:00+00:00,7743.4122651195,7782.5967733468,7661.2997102953,7776.9569779448,65777.54820365,7743.4122651195,7782.5967733468,7661.2997102953,7776.9569779448,65777.54820365,0.0,1.0
btcusd,2020-04-29 00:00:00+00:00,8781.7508124897,8956.0285699713,7711.5207774088,7743.8572215738,273273.40153255,8781.7508124897,8956.0285699713,7711.5207774088,7743.8572215738,273273.40153255,0.0,1.0
btcusd,2020-04-30 00:00:00+00:00,8623.0469171392,9461.113838204,8403.1726473862,8781.6490934895,294574.25767115,8623.0469171392,9461.113838204,8403.1726473862,8781.6490934895,294574.25767115,0.0,1.0
btcusd,2020-05-01 00:00:00+00:00,8827.029848266,9062.8008668463,8615.8125468978,8621.6807873349,127112.80888446,8827.029848266,9062.8008668463,8615.8125468978,8621.6807873349,127112.80888446,0.0,1.0
btcusd,2020-05-02 00:00:00+00:00,8968.8034226382,9009.886128119,8761.5504001456,8828.0935098397,79566.3551924902,8968.8034226382,9009.886128119,8761.5504001456,8828.0935098397,79566.3551924902,0.0,1.0
btcusd,2020-05-03 00:00:00+00:00,8896.0063591154,9197.9184243497,8715.9851176704,8974.3649655845,159568.9078751833,8896.0063591154,9197.9184243497,8715.9851176704,8974.3649655845,159568.9078751833,0.0,1.0
btcusd,2020-05-04 00:00:00+00:00,8872.8417832987,8953.8374717977,8525.1244251073,8896.7987678416,149055.0272371385,8872.8417832987,8953.8374717977,8525.1244251073,8896.7987678416,149055.0272371385,0.0,1.0
btcusd,2020-05-05 00:00:00+00:00,9022.0972231674,9117.2285003978,8775.7110504365,8874.2124637687,135640.713465475,9022.0972231674,9117.2285003978,8775.7110504365,8874.2124637687,135640.713465475,0.0,1.0
btcusd,2020-05-06 00:00:00+00:00,9156.0622766774,9400.3918801782,8911.2831144292,9022.1902866593,166294.7845207355,9156.0622766774,9400.3918801782,8911.2831144292,9022.1902866593,166294.7845207355,0.0,1.0
btcusd,2020-05-07 00:00:00+00:00,9989.257556825,10067.3334637976,9023.1579739925,9142.8613208213,233701.165500967,9989.257556825,10067.3334637976,9023.1579739925,9142.8613208213,233701.165500967,0.0,1.0
btcusd,2020-05-08 00:00:00+00:00,9801.4649112723,10038.2386806998,9712.5203987511,9987.9001210146,170081.0964888553,9801.4649112723,10038.2386806998,9712.5203987511,9987.9001210146,170081.0964888553,0.0,1.0
btcusd,2020-05-09 00:00:00+00:00,9538.1248277473,9916.7020816446,9518.5711666504,9800.8295686705,149337.4636768019,9538.1248277473,9916.7020816446,9518.5711666504,9800.8295686705,149337.4636768019,0.0,1.0
btcusd,2020-05-10 00:00:00+00:00,8724.282710593,9570.4199308023,8125.3911818973,9538.1617905499,290840.019853606,8724.282710593,9570.4199308023,8125.3911818973,9538.1617905499,290840.019853606,0.0,1.0
btcusd,2020-05-11 00:00:00+00:00,8569.602203094,9170.3897213483,8226.1600967121,8724.6563149136,245412.6519947782,8569.602203094,9170.3897213483,8226.1600967121,8724.6563149136,245412.6519947782,0.0,1.0
btcusd,2020-05-12 00:00:00+00:00,8813.1520799885,8979.2442898396,8530.334668187,8564.1021450755,110991.1164811586,8813.1520799885,8979.2442898396,8530.334668187,8564.1021450755,110991.1164811586,0.0,1.0
btcusd,2020-05-13 00:00:00+00:00,9311.7404606258,9402.659919443,8795.3744166211,8813.1984980601,117862.0391431853,9311.7404606258,9402.659919443,8795.3744166211,8813.1984980601,117862.0391431853,0.0,1.0
btcusd,2020-05-14 00:00:00+00:00,9792.4245219547,9941.2918321535,9257.1152457514,9311.7494527135,163838.351835927,9792.4245219547,9941.2918321535,9257.1152457514,9311.7494527135,163838.351835927,0.0,1.0
btcusd,2020-05-15 00:00:00+00:00,9315.19808773,9846.4325579833,9134.9727031009,9792.6332734171,143363.83537891,9315.19808773,9846.4325579833,9134.9727031009,9792.6332734171,143363.83537891,0.0,1.0
btcusd,2020-05-16 00:00:00+00:00,9381.5655327691,9589.0991214335,9219.1937858009,9315.3033993478,71255.2033969,9381.5655327691,9589.0991214335,9219.1937858009,9315.3033993478,71255.2033969,0.0,1.0
btcusd,2020-05-17 00:00:00+00:00,9679.4261512308,9889.3618701818,9322.7689160082,9380.6672167448,83434.75302143,9679.4261512308,9889.3618701818,9322.7689160082,9380.6672167448,83434.75302143,0.0,1.0
btcusd,2020-05-18 00:00:00+00:00,9732.8835718275,9951.3919223476,9454.1170752294,9679.9013068409,101451.64023232,9732.8835718275,9951.3919223476,9454.1170752294,9679.9013068409,101451.64023232,0.0,1.0
btcusd,2020-05-19 00:00:00+00:00,9776.6515288067,9897.3275698019,9472.1488388653,9732.9695392089,95309.65048949,9776.6515288067,9897.3275698019,9472.1488388653,9732.9695392089,95309.65048949,0.0,1.0
btcusd,2020-05-20 00:00:00+00:00,9511.0330633624,9841.2823615426,9319.8086666218,9776.8328978477,93481.97242457,9511.0330633624,9841.2823615426,9319.8086666218,9776.8328978477,93481.97242457,0.0,1.0
btcusd,2020-05-21 00:00:00+00:00,9067.1808917404,9576.592558281,8811.7408650144,9510.9902895578,139201.26913228,9067.1808917404,9576.592558281,8811.7408650144,9510.9902895578,139201.26913228,0.0,1.0
btcusd,2020-05-22 00:00:00+00:00,9169.7598466899,9270.765051643,8931.5696848642,9065.8154022685,73822.47221336,9169.7598466899,9270.765051643,8931.5696848642,9065.8154022685,73822.47221336,0.0,1.0
btcusd,2020-05-23 00:00:00+00:00,9179.4918979687,9308.7347843726,9072.988939995,9169.845903529,51069.44490982,9179.4918979687,9308.7347843726,9072.988939995,9169.845903529,51069.44490982,0.0,1.0
btcusd,2020-05-24 00:00:00+00:00,8719.284585483,9299.3917191462,8696.6635330188,9179.3375184206,84866.60370395,8719.284585483,9299.3917191462,8696.6635330188,9179.3375184206,84866.60370395,0.0,1.0
btcusd,2020-05-25 00:00:00+00:00,8900.0172091055,8982.1345256046,8640.5161597913,8717.7008943424,77005.49933687,8900.0172091055,8982.1345256046,8640.5161597913,8717.7008943424,77005.49933687,0.0,1.0
btcusd,2020-05-26 00:00:00+00:00,8841.7211250227,9017.4762425603,8698.5248169598,8900.2559841976,70840.97642008,8841.7211250227,9017.4762425603,8698.5248169598,8900.2559841976,70840.97642008,0.0,1.0
btcusd,2020-05-27 00:00:00+00:00,9204.7376038963,9225.9107537492,8811.6928771609,8841.4836117638,81278.90270309,9204.7376038963,9225.9107537492,8811.6928771609,8841.4836117638,81278.90270309,0.0,1.0
btcusd,2020-05-28 00:00:00+00:00,9576.5924037302,9625.3711753356,9110.3703396477,9204.8516267134,90166.60808284,9576.5924037302,9625.3711753356,9110.3703396477,9204.8516267134,90166.60808284,0.0,1.0
btcusd,2020-05-29 00:00:00+00:00,9426.3765107698,9608.0497378553,9330.0197272091,9576.5754443365,68923.35443344,9426.3765107698,9608.0497378553,9330.0197272091,9576.5754443365,68923.35443344,0.0,1.0
btcusd,2020-05-30 00:00:00+00:00,9698.1459022816,9744.2347500683,9330.2184600448,9426.1042983074,67449.12109643,9698.1459022816,9744.2347500683,9330.2184600448,9426.1042983074,67449.12109643,0.0,1.0
btcusd,2020-05-31 00:00:00+00:00,9448.1873333641,9701.2606611347,9378.7492377468,9698.1373266393,57243.22022527,9448.1873333641,9701.2606611347,9378.7492377468,9698.1373266393,57243.22022527,0.0,1.0
btcusd,2020-06-01 00:00:00+00:00,10202.8022693039,10391.0563716788,9420.1140648403,9447.6846018889,100110.53988662,10202.8022693039,10391.0563716788,9420.1140648403,9447.6846018889,100110.53988662,0.0,1.0
btcusd,2020-06-02 00:00:00+00:00,9519.1894270204,10231.0630766779,9266.4563402798,10204.2862712031,144691.51965612,9519.1894270204,10231.0630766779,9266.4563402798,10204.2862712031,144691.51965612,0.0,1.0
btcusd,2020-06-03 00:00:00+00:00,9666.7834376293,9691.0177326249,9367.1023681849,9518.7472275098,58436.23546305,9666.7834376293,9691.0177326249,9367.1023681849,9518.7472275098,58436.23546305,0.0,1.0
btcusd,2020-06-04 00:00:00+00:00,9788.8977060623,9882.8192002342,9448.7768073311,9666.6782705093,71010.58048598,9788.8977060623,9882.8192002342,9448.7768073311,9666.6782705093,71010.58048598,0.0,1.0
btcusd,2020-06-05 00:00:00+00:00,9619.4525198415,9854.9021188645,9582.066927625,9789.0183444035,61326.09844052,9619.4525198415,9854.9021188645,9582.066927625,9789.0183444035,61326.09844052,0.0,1.0
btcusd,2020-06-06 00:00:00+00:00,9667.2593647349,9735.0388998919,9530.1685265378,9619.7247806426,40035.69756074,9667.2593647349,9735.0388998919,9530.1685265378,9619.7247806426,40035.69756074,0.0,1.0
btcusd,2020-06-07 00:00:00+00:00,9747.5732263945,9805.5818583192,9368.5656045102,9667.4309870712,70650.1478409,9747.5732263945,9805.5818583192,9368.5656045102,9667.4309870712,70650.1478409,0.0,1.0
btcusd,2020-06-08 00:00:00+00:00,9781.9329074198,9802.780189629,9633.0435656985,9747.6395400797,49955.82489444,9781.9329074198,9802.780189629,9633.0435656985,9747.6395400797,49955.82489444,0.0,1.0
btcusd,2020-06-09 00:00:00+00:00,9774.0279014406,9879.8198990456,9568.1082741911,9781.9661527904,57391.26776454,9774.0279014406,9879.8198990456,9568.1082741911,9781.9661527904,57391.26776454,0.0,1.0
btcusd,2020-06-10 00:00:00+00:00,9887.0853385898,9998.5595331315,9696.5294879811,9774.0978224193,61247.47339264,9887.0853385898,9998.5595331315,9696.5294879811,9774.0978224193,61247.47339264,0.0,1.0
btcusd,2020-06-11 00:00:00+00:00,9277.4880200893,9971.8314652925,9098.3933615102,9887.3639590942,123402.2868215699,9277.4880200893,9971.8314652925,9098.3933615102,9887.3639590942,123402.2868215699,0.0,1.0
btcusd,2020-06-12 00:00:00+00:00,9464.9410470606,9557.3559302186,9231.4883472138,9276.8434526841,61940.53099999,9464.9410470606,9557.3559302186,9231.4883472138,9276.8434526841,61940.53099999,0.0,1.0
btcusd,2020-06-13 00:00:00+00:00,9473.328998764,9495.3791551841,9350.2859593083,9464.928647176,32551.62334537,9473.328998764,9495.3791551841,9350.2859593083,9464.928647176,32551.62334537,0.0,1.0
btcusd,2020-06-14 00:00:00+00:00,9340.3254068264,9481.0700677806,9244.0319077437,9473.5816591196,35176.41045222,9340.3254068264,9481.0700677806,9244.0319077437,9473.5816591196,35176.41045222,0.0,1.0
btcusd,2020-06-15 00:00:00+00:00,9425.8487689713,9496.2625881496,8907.1446717591,9339.6181906185,105811.2301971799,9425.8487689713,9496.2625881496,8907.1446717591,9339.6181906185,105811.2301971799,0.0,1.0
btcusd,2020-06-16 00:00:00+00:00,9526.1795931602,9589.5415081879,9374.0913964843,9426.4769267421,63007.24124227,9526.1795931602,9589.5415081879,9374.0913964843,9426.4769267421,63007.24124227,0.0,1.0
btcusd,2020-06-17 00:00:00+00:00,9464.2914199511,9564.3013731579,9235.041873665,9526.8478017908,57535.242173,9464.2914199511,9564.3013731579,9235.041873665,9526.8478017908,57535.242173,0.0,1.0
btcusd,2020-06-18 00:00:00+00:00,9384.7710276117,9488.0357323362,9277.7894623835,9463.9778528859,44075.96575781,9384.7710276117,9488.0357323362,9277.7894623835,9463.9778528859,44075.96575781,0.0,1.0
btcusd,2020-06-19 00:00:00+00:00,9308.6945059884,9437.3237837515,9217.85000025,9384.7346949385,53629.14810474,9308.6945059884,9437.3237837515,9217.85000025,9384.7346949385,53629.14810474,0.0,1.0
btcusd,2020-06-20 00:00:00+00:00,9358.3322339101,9394.6198514709,9168.9999508482,9308.3288841166,37573.17150542,9358.3322339101,9394.6198514709,9168.9999508482,9308.3288841166,37573.17150542,0.0,1.0
btcusd,2020-06-21 00:00:00+00:00,9293.6473409141,9421.6737072512,9280.5088116969,9358.5681930485,27658.33984014,9293.6473409141,9421.6737072512,9280.5088116969,9358.5681930485,27658.33984014,0.0,1.0
btcusd,2020-06-22 00:00:00+00:00,9686.5826412893,9782.0939879341,9275.2747156102,9293.1625440524,69985.43610559,9686.5826412893,9782.0939879341,9275.2747156102,9293.1625440524,69985.43610559,0.0,1.0
btcusd,2020-06-23 00:00:00+00:00,9624.6560658812,9720.7587804443,9576.2169485406,9686.5272363482,49396.80553939,9624.6560658812,9720.7587804443,9576.2169485406,9686.5272363482,49396.80553939,0.0,1.0
btcusd,2020-06-24 00:00:00+00:00,9294.505456083,9669.1508681272,9205.5556104421,9624.1995569785,75856.28837215,9294.505456083,9669.1508681272,9205.5556104421,9624.1995569785,75856.28837215,0.0,1.0
btcusd,2020-06-25 00:00:00+00:00,9248.2606696526,9343.2849050973,9003.4736069118,9295.766634315,70113.37387878,9248.2606696526,9343.2849050973,9003.4736069118,9295.766634315,70113.37387878,0.0,1.0
btcusd,2020-06-26 00:00:00+00:00,9160.9390478198,9296.8217271224,9041.179043193,9248.251489676,61643.88686293,9160.9390478198,9296.8217271224,9041.179043193,9248.251489676,61643.88686293,0.0,1.0
btcusd,2020-06-27 00:00:00+00:00,9010.4331196457,9194.8835749313,8830.0488557827,9161.0662775737,55459.9294727,9010.4331196457,9194.8835749313,8830.0488557827,9161.0662775737,55459.9294727,0.0,1.0
btcusd,2020-06-28 00:00:00+00:00,9115.8520639823,9190.6757713571,8944.974231556,9010.4323125602,36636.39207394,9115.8520639823,9190.6757713571,8944.974231556,9010.4323125602,36636.39207394,0.0,1.0
btcusd,2020-06-29 00:00:00+00:00,9076.5536355946,9173.996549654,9021.278315028,9115.3408191866,31584.84921212,9076.5536355946,9173.996549654,9021.278315028,9115.3408191866,31584.84921212,0.0,1.0
btcusd,2020-06-30 00:00:00+00:00,9137.3812617543,9190.1953392888,9076.557634216,9182.2974901268,14600.41155268,9137.3812617543,9190.1953392888,9076.557634216,9182.2974901268,14600.41155268,0.0,1.0
btcusd,2020-07-01 00:00:00+00:00,9233.3607953265,9292.8720858992,9081.4717105975,9137.776789894,46414.52960993,9233.3607953265,9292.8720858992,9081.4717105975,9137.776789894,46414.52960993,0.0,1.0
btcusd,2020-07-02 00:00:00+00:00,9087.5224757049,9262.5661521653,8939.608065946,9233.4622956709,57021.69792599,9087.5224757049,9262.5661521653,8939.608065946,9233.4622956709,57021.69792599,0.0,1.0
btcusd,2020-07-03 00:00:00+00:00,9058.3265923909,9125.2401847584,9037.3245964044,9087.7053241901,36873.20232086,9058.3265923909,9125.2401847584,9037.3245964044,9087.7053241901,36873.20232086,0.0,1.0
btcusd,2020-07-04 00:00:00+00:00,9135.9796133339,9191.7496259536,9040.016129246,9058.1055547791,31919.33346344,9135.9796133339,9191.7496259536,9040.016129246,9058.1055547791,31919.33346344,0.0,1.0
btcusd,2020-07-05 00:00:00+00:00,9070.0331551641,9145.2900125434,8894.1774157117,9135.4392665299,38914.04208495,9070.0331551641,9145.2900125434,8894.1774157117,9135.4392665299,38914.04208495,0.0,1.0
btcusd,2020-07-06 00:00:00+00:00,9343.2287945792,9375.1360275994,9056.8362465324,9070.2082190505,64915.93692048,9343.2287945792,9375.1360275994,9056.8362465324,9070.2082190505,64915.93692048,0.0,1.0
btcusd,2020-07-07 00:00:00+00:00,9256.8337509942,9379.4056226353,9202.5255524417,9342.607707318,41183.29783055,9256.8337509942,9379.4056226353,9202.5255524417,9342.607707318,41183.29783055,0.0,1.0
btcusd,2020-07-08 00:00:00+00:00,9435.9464063807,9471.5067131802,9231.1912569253,9256.8664719117,66731.77986367,9435.9464063807,9471.5067131802,9231.1912569253,9256.8664719117,66731.77986367,0.0,1.0
btcusd,2020-07-09 00:00:00+00:00,9233.1502310233,9441.8446567951,9158.1946701646,9435.9579264238,56963.59855358,9233.1502310233,9441.8446567951,9158.1946701646,9435.9579264238,56963.59855358,0.0,1.0
btcusd,2020-07-10 00:00:00+00:00,9288.7577327163,9318.2148654848,9122.6303649202,9233.1341933731,45460.79373017,9288.7577327163,9318.2148654848,9122.6303649202,9233.1341933731,45460.79373017,0.0,1.0
btcusd,2020-07-11 00:00:00+00:00,9234.1590153621,9299.7756420698,9178.8049189426,9288.7012250114,26142.79169525,9234.1590153621,9299.7756420698,9178.8049189426,9288.7012250114,26142.79169525,0.0,1.0
btcusd,2020-07-12 00:00:00+00:00,9302.8163650345,9345.3793350967,9157.7787241574,9234.1675853081,36545.80882446,9302.8163650345,9345.3793350967,9157.7787241574,9234.1675853081,36545.80882446,0.0,1.0
btcusd,2020-07-13 00:00:00+00:00,9241.6117488664,9343.3228139139,9198.3968548063,9303.3362743196,51850.19698328,9241.6117488664,9343.3228139139,9198.3968548063,9303.3362743196,51850.19698328,0.0,1.0
btcusd,2020-07-14 00:00:00+00:00,9256.04817312,9279.6393919113,9111.3372328484,9241.7980507327,54168.55732392,9256.04817312,9279.6393919113,9111.3372328484,9241.7980507327,54168.55732392,0.0,1.0
btcusd,2020-07-15 00:00:00+00:00,9196.6430207621,9276.1551166918,9159.8748096727,9256.1733388804,47556.646259,9196.6430207621,9276.1551166918,9159.8748096727,9256.1733388804,47556.646259,0.0,1.0
btcusd,2020-07-16 00:00:00+00:00,9133.9390451301,9224.6026677188,9039.2260838459,9197.1101429427,55468.85343718,9133.9390451301,9224.6026677188,9039.2260838459,9197.1101429427,55468.85343718,0.0,1.0
btcusd,2020-07-17 00:00:00+00:00,9154.6815941325,9186.3043831195,9083.6801314749,9133.6540361169,35803.77556961,9154.6815941325,9186.3043831195,9083.6801314749,9133.6540361169,35803.77556961,0.0,1.0
btcusd,2020-07-18 00:00:00+00:00,9171.9174176538,9217.7460833652,9121.3050176238,9154.8240731383,28103.48961899,9171.9174176538,9217.7460833652,9121.3050176238,9154.8240731383,28103.48961899,0.0,1.0
btcusd,2020-07-19 00:00:00+00:00,9208.6620702222,9234.6547953482,9102.8339471998,9171.3943174027,27855.77661251,9208.6620702222,9234.6547953482,9102.8339471998,9171.3943174027,27855.77661251,0.0,1.0
btcusd,2020-07-20 00:00:00+00:00,9161.4793952844,9222.1567726375,9131.8959729704,9209.8484454681,36930.10989901,9161.4793952844,9222.1567726375,9131.8959729704,9209.8484454681,36930.10989901,0.0,1.0
btcusd,2020-07-21 00:00:00+00:00,9391.3795882192,9439.5977103137,9156.3692471399,9163.4362434399,75330.80501342,9391.3795882192,9439.5977103137,9156.3692471399,9163.4362434399,75330.80501342,0.0,1.0
btcusd,2020-07-22 00:00:00+00:00,9523.7871563947,9554.407015067,9266.5797806148,9391.4898563673,63776.33694717,9523.7871563947,9554.407015067,9266.5797806148,9391.4898563673,63776.33694717,0.0,1.0
btcusd,2020-07-23 00:00:00+00:00,9605.9709067394,9669.6451845582,9444.533710886,9524.2691182189,70005.11340703,9605.9709067394,9669.6451845582,9444.533710886,9524.2691182189,70005.11340703,0.0,1.0
